BRD-K43887077	NCCc1ccc(O)c(O)c1
BRD-K43405658	C[C@@H](NC(=O)/C(=C/c1ccc(O)c(O)c1)/C#N)c2ccccc2
BRD-K68143200	OCCSC1=C(SCCO)C(=O)c2ccccc2C1=O
BRD-K27184429	OC(=O)COCCN1CCN(CC1)[C@H](c1ccccc1)c1ccc(Cl)cc1
BRD-A65550283	CC(=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C3CCC4(C)C3C(O)CC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C(C)(C)C6CCC54C)C
BRD-K00610438	Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
BRD-A83326220	Oc1ccc2C3c4cc(O)c(O)cc4CC3(O)COc2c1
BRD-K99498722	CC(C)(C)c1[nH]cnc1\C=c1/[nH]c(=O)\c(=C\c2ccccc2)[nH]c1=O
BRD-A82238138	CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO
BRD-A61856038	OC[C@H]1O[C@@H](Oc2ccccc2COC(=O)C3(O)C=CCCC3=O)[C@H](OC(=O)c4ccccc4)[C@@H](O)[C@@H]1O
BRD-K29113274	CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1
BRD-A54029483	CN(C(Cc1ccc(cc1)c2ccccc2)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)C(=O)c5cc(C)cc(C)c5
BRD-K07303502	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)C(F)(F)F
BRD-K64044582	CCCCC/C=C\C/C=C\CCCCCCCC(=O)N
BRD-K74305673	Oc1ccc(Cl)cc1C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F
BRD-A97454584	CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12
BRD-A67433117	OC1C(=CC(=O)O)CCCc2ccccc12
BRD-A16998493	CCC1C=CC=C2C1=NC1=C2CCOC1(CC)CC(O)=O
BRD-K11433652	CC(=O)Oc1ccccc1C(O)=O
BRD-A78295502	CC[C@H]1CN2CCC1C[C@H]2[C@H](O)c3ccnc4ccc(OC)cc34
BRD-K68332390	OC(=O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c3ccccc13
BRD-A71157293	C\C(N(Cc1cnc(C)nc1N)C=O)=C(\CCO)SSCC1CCCO1
BRD-K40742111	COc1cc(C)c(C(=O)Oc2cc(C)c(O)c(C(=O)O)c2C)c(O)c1C=O
BRD-K36153907	FC(F)(F)c1ccc2sn(-c3ccccc3)c(=O)c2c1
BRD-K64236792	C[C@H]1[C@H]2[C@H](OC1=O)[C@H]3C(=CC(=O)C3=C(C)C[C@@H]2O)C
BRD-K70577657	NCCNS(=O)(=O)c1cccc2cnccc12
BRD-K06750613	O=C1NC(=O)\C(S1)=C\c1ccc2nccc(-c3ccncc3)c2c1
BRD-K05528470	Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1
BRD-K59331372	COc1cccc(NC(=O)C=Cc2ccc(Cl)cc2)c1
BRD-K01292756	Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1
BRD-K00532621	Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4-n12
BRD-A92177080	C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
BRD-K57926513	Cc1cc2ncc(nc2cc1C)c3ccccc3
BRD-K25591257	Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1
BRD-K11630072	CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
BRD-K62353524	CCN(CC)c1ccc(C=NNC(=O)c2ccc(O)cc2)cc1
BRD-A66199457	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O[C@@H]6O[C@H](COC7O[C@H](CO)[C@@H](OC8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O
BRD-K08547377	CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12
BRD-A88080608	CC12CCC3C(=CCc4cc(O)ccc34)C1CCC2=O
BRD-K43764301	C[C@H](C(=O)O)c1cccc(c1)C(=O)c2ccccc2
BRD-A65597028	COC1(COc2ccccc2O1)C1=NCCN1
BRD-K61829047	CCOC(=O)\C=C/n1nnc(n1)-c1cccc(Cl)c1
BRD-K31627533	CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
BRD-K34034388	C(CN1CCN(CC=Cc2ccccc2)CC1)OC(c3ccccc3)c4ccccc4
BRD-K74763371	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cc2)C(C)(C)C)nc(nc1OCCO)-c1ncccn1
BRD-K51476772	CCOc1cc(/C=C(/C#N)\C(=O)N)cc(CSc2ccccc2)c1O
BRD-K63945320	CC(C)CC(=O)O[C@@H]1[C@H](OC(=O)C)c2c(OC1(C)C)ccc3ccc(=O)oc23
BRD-K14693417	O[C@@H]([C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12
BRD-K25650355	CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1
BRD-K40919711	CC(=O)OCOC(=O)CN(CC(=O)OCOC(=O)C)c1ccccc1OCCOc2ccccc2N(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C
BRD-K70799801	COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1
BRD-K68620903	CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
BRD-K40965114	CC(C)(C)NC[C@H](O)COc1cccc2[nH]c(C#N)cc12
BRD-K18523449	C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
BRD-A37347161	Clc1ccc(CC(=O)N2CCCCC2CN2CCCC2)cc1Cl
BRD-A22897758	CC(C(C)(C)C)\N=C(/NC#N)Nc1ccncc1
BRD-K65503129	CCc1cc(-c2n[nH]c(C)c2-c2ccc3OCCOc3c2)c(O)cc1O
BRD-K32311154	Cn1c(NCCN(CCO)CCCc2ccc(cc2)[N+]([O-])=O)cc(=O)n(C)c1=O
BRD-K94512704	Fc1ccc(OCCCN2CCC3(CC2)N(CNC3=O)c4ccccc4)cc1
BRD-A52650764	CC1CC2C(C3C=C(COC(=O)c4ccccc4)C(O)C4(O)C(OC(=O)c5ccccc5)C(C)=CC14C3=O)C2(C)C
BRD-K69470111	CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(O)=O)CC1)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1
BRD-K79759585	CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
BRD-A79314293	CC(=O)OCC1=C(N2C(SC1)[C@H](N)C2=O)C(O)=O
BRD-K33308633	O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc12
BRD-K54708045	OC(=O)c1n(Cc2ccc(Cl)cc2)c2ccc(Cl)cc2c1Sc1ccccc1
BRD-K76840893	CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1
BRD-K49657628	Oc1ccc(C=C(C#N)C#N)cc1O
BRD-A55913614	COc1cc(NC(C)CCCN)c2ncccc2c1
BRD-K56700933	S=C=NCCc1ccccc1
BRD-K05977823	CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1
BRD-K51313569	CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O
BRD-A87387433	COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N\OC)\c1csc(N)n1)C2=O)C(=O)OC(C)OC(=O)OC(C)C
BRD-K54006094	COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1
BRD-K08417745	CCc1ccccc1NC(=O)CSC(=O)NNC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C
BRD-K91301684	COc1ccc2[C@@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12
BRD-K84658672	CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
BRD-K47761761	Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N
BRD-A77216878	CCCC[C@@H](C)\C=C(C)\C=C(/C)C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2C(=O)CCC2=O)[C@@H]2OC2C1=O
BRD-K74284736	OC(=O)[C@H]1C[C@H](NC(=O)Nc2ccccc2)c2c(Cl)cc(Cl)cc2N1
BRD-K80970344	SC(=S)N1CCCC1
BRD-K70914287	CN1CCC(CC1)Nc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1
BRD-K61269089	Oc1ccc2ccc(=O)oc2c1O
BRD-K82135108	CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1
BRD-A93236127	C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CCC5C4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C
BRD-K63630713	CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl
BRD-A95445494	Oc1ccc2C3Oc4cc5OCOc5cc4C3COc2c1
BRD-A62890442	CC(CN)CC(O)=O
BRD-K89708791	CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c4nc5cc(C)ccn5c4c(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C
BRD-K34437622	Oc1ncc(F)cn1
BRD-K83988098	CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O
BRD-A22844106	CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O
BRD-A31801025	CC12CCC3C(CCC4C(=O)C(=O)CCC34C)C2CCC1=O
BRD-K49049886	Nc1nc2ccc(Cl)cc2c2nc(nn12)-c1ccco1
BRD-A48720949	CCC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C
BRD-A61899133	OC1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3
BRD-K73982490	Oc1nnc(Sc2ncc(s2)[N+]([O-])=O)n1-c1ccc2OCCOc2c1
BRD-K44094599	CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C/[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC
BRD-K53979406	CN(CC[C@@H](Oc1ccc(cc1)-c1ccccc1)c1ccc(F)cc1)CC(O)=O
BRD-K68103045	COc1ccc(cc1)-n1nc2c3CCCCCc3[nH]cc2c1=O
BRD-K04170657	COc1cc(C(=O)O)c2Oc3c(C=O)c(O)cc(C)c3C(=O)Oc2c1C
BRD-K96084870	CN(C)c1ccc(/C=C\2/C(=O)Nc3ccccc23)cc1
BRD-K79131256	CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
BRD-A80383043	NC(C(O)=O)c1ccc(C(O)=O)c(O)c1
BRD-A96799240	CC(/C=C/C1=C(C)C(O)CCC1(C)C)=C\C=C\C(C)=C\C(O)=O
BRD-K71823332	C[C@H]1CCC[C@H]2O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1
BRD-K27871032	CN1C[C@H](CO)C=C2[C@H]1Cc3c[nH]c4cccc2c34
BRD-K11634954	Fc1ccc(cc1)C(OCCN2CCN(CC=Cc3ccccc3)CC2)c4ccc(F)cc4
BRD-A65767837	CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C
BRD-A08877921	COC1=CC23CCCN3CCc4cc5OCOc5cc4C2C1O
BRD-K14681867	C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC1=O)[C@@H](C)O)C(O)=O)NC(=O)CNC(=O)[C@H](C)N
BRD-A84389633	CN1C2CCC1CC(C2)OC(=O)c1cc(C)cc(C)c1
BRD-A36151937	OCC1OC(Oc2cc(O)c3c(=O)c(coc3c2)c4ccc(O)cc4)C(O)C(O)C1O
BRD-K86882815	CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(CC=C)C1
BRD-K14441456	Oc1ccc(C=C(C#N)C(=O)NCCCCc2ccccc2)cc1O
BRD-K88789588	N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1
BRD-A47829399	C[C@@H]1CC[C@H]2[C@@H](C)C(OC(=O)CCC(O)=O)OC3O[C@]4(C)CC[C@@H]1[C@@]23OO4
BRD-K21565985	Cc1cccc(C)c1NC1=NCCCS1
BRD-A39390670	COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C
BRD-K67439147	Cc1cccc(C=Cc2ccccc2)n1
BRD-K84141129	Clc1cc(NC(=O)c2ccccn2)ccc1N1C(=O)CC2(CCCCC2)C1=O
BRD-A64125466	C[C@H](CCC(O)=O)[C@H]1CCC2C3C(CC(=O)[C@]12C)[C@@]1(C)CCC(=O)CC1CC3=O
BRD-K48427617	CS/C(=C(\C#N)/C(=C(\N)/SC)/[N+]#[C-])/N
BRD-K24681473	COCC[n+]1c(C)n(Cc2cnccn2)c2c1C(=O)c1ccccc1C2=O
BRD-K78599730	CCCC[C@@H](C)/C=C(\C)/C=C(\C)/C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2C(=O)CCC2=O)[C@@H]3O[C@@H]3C1=O
BRD-K51941867	COC(=O)c1cc2cc(ccc2n1Cc1ccc(Cl)cc1)S(C)(=O)=O
BRD-A42759514	Cc1ncc(n1CC(O)CCl)[N+]([O-])=O
BRD-K90976994	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]4(C)CCC(=O)C[C@H]4CC3=O
BRD-K63343048	CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
BRD-K22631935	COc1ccc(cc1)-c1nc([nH]c1-c1ccc(OC)cc1)-c1ccc(o1)-c1cccc(Cl)c1
BRD-K47105409	Oc1ccc(cc1O)\C=C(/C#N)C(=O)NCc1ccccc1
BRD-K33193182	COc1cc(C)c2c(=O)c3c(O)cc(O)cc3oc2c1
BRD-K43164539	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
BRD-A70407468	CCCCn1c(=O)n(CCCO)c2nc([nH]c2c1=O)C12CC3CC1CC(C2)C3
BRD-K43149758	Oc1cc(O)c2c(c1)oc(-c1cc(O)c(O)c(O)c1)c(O)c2=O
BRD-A96485169	CCOC(=O)C1CN(Cc2ccccc2)C(=O)C1=O
BRD-K77175907	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C
BRD-K15916496	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
BRD-K17075857	Oc1c(Cl)cc(Cl)c2cccnc12
BRD-K02275692	CN(C)CCn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1csc(N)n1)C2=O)C(O)=O
BRD-A02713983	CC(=O)O[C@@H]1CC2C(C)(C)C(=O)CC[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)C=C4[C@]13C)c5ccoc5
BRD-K93618743	CC(C)Oc1ccc2c(c1)occ(-c1ccccc1)c2=O
BRD-A08709697	CO[C@H](C)C(O)(C(C)C)C(=O)OCC1=CCN2CC[C@H](O)[C@H]21
BRD-K62959606	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO
BRD-A19633847	C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
BRD-K43330982	CC(C)c1cc(NNC(=O)Nc2cc(Cl)nc(Cl)c2)nc2n(C)nc(C)c12
BRD-K40624912	CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1
BRD-K29582677	Fc1ccc(cc1)C(N1CCN(C\C=C\c2ccccc2)CC1)c1ccc(F)cc1
BRD-A49046702	OC(=O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
BRD-A96897502	CC12CC=C3C(CCC4=CC(=O)C=CC43C)C2CC[C@@H]1C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8
BRD-K50464341	COc1cc2CCN(C)[C@@H]3Cc4ccc(OC(=O)c5ccc(cc5)[N+](=O)[O-])c(Oc6ccc(C[C@@H]7N(C)CCc8cc(OC)c(Oc(c1OC)c32)cc78)cc6)c4
BRD-K67537649	COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12
BRD-A35912562	CC(=O)[C@H]1CCC2C3CC=C4C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(=O)CCC(O)=O
BRD-A75935363	COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC
BRD-K52219182	CCCn1c2nc(N)nn2cc(C)c1=O
BRD-A79237180	CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@@H]1OC(=O)C(=O)C1O
BRD-K62609077	COc1ccc2C[C@@H]3N(CCc4cc(OC)c(O)cc34)Cc2c1O
BRD-K78485176	CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
BRD-K54095730	Oc1ccc(NC(=O)CCCc2ccc(cc2)-c2ccccc2F)cc1
BRD-A59303141	CCC1NC(=O)c2cc(c(Cl)cc2N1)S(N)(=O)=O
BRD-A08003242	CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O
BRD-K13571841	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O
BRD-K04710043	CC(=O)NCCCCCCNC(=O)C
BRD-A10523515	CC1=C(C(CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc2cn[nH]c2cc1F
BRD-K34092021	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccc(O)c(OC)c1
BRD-K42221274	OC(=O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1
BRD-A31227688	NCC(N)C(=O)c1ccccc1
BRD-A66559694	Oc1ccc2C[C@H]3N(CC4CC4)CCC45[C@@H](Oc1c24)C(=O)CC[C@@]35O
BRD-K47328134	NCCCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O
BRD-K83963101	OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2F)cc1
BRD-A25775766	O=C1OC2(C[C@H]3C=CC2=C1)[C@H]4CCCCN34
BRD-K49669041	Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1
BRD-A22143024	C[C@]12CCC3C(CCc4cc(OS(O)(=O)=O)ccc34)C1CCC2=O
BRD-K42452249	Cc1ccccc1C(=O)c1ccc(Nc2ccc(Br)cc2N)cc1Cl
BRD-K28849549	Nc1ccc(O)c(c1)C(O)=O
BRD-K85985071	Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14
BRD-K03440695	COc1cc-2c(C[C@@H]3N(C)CCc4cc(O)c(OC)c2c34)cc1O
BRD-K79437791	CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O
BRD-K19227686	Oc1ccc(cc1)C1(OC(=O)c2ccccc12)c1ccc(O)cc1
BRD-A09539288	CN1C2CC[C@H]1C[C@H](C2)OC(=O)C(O)c1ccccc1
BRD-A06352508	O=C1NC(=O)c2c1c1c3ccccc3n3C4CCC(O4)n4c5ccccc5c2c4c13
BRD-K68873215	CCCCN1C(=O)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](N2C1=O)c5ccc(OC)cc5
BRD-K35708212	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O
BRD-K16277217	CC(=O)c1ccc2Sc3ccccc3N(CCCN3CCC(CCO)CC3)c2c1
BRD-K15842202	COc1cc(cc(OC)c1OC)C(=O)O
BRD-K07736136	NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F
BRD-K28120222	C\C1=C/CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
BRD-K26015241	O=c1onc2cnc3ccccc3n12
BRD-K34170797	COC(=O)C=Cc1cccc(c1)N(Cc2ccc(cc2)c3ccc(cc3)N(C)C)C(=O)C4CCCCC4
BRD-K28428262	C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
BRD-K95739795	COc1cc2CCN3C[C@H](CC(C)C)C(=O)C[C@H]3c2cc1OC
BRD-K05658747	Cc1nnc(o1)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C
BRD-K08973992	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
BRD-K81062487	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
BRD-K75295174	COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O
BRD-K91904471	NC(=O)c1ccc2[nH]ccc2c1
BRD-K69837166	CCn1c2ccccc2n(C2=C(CO)CN(CC3CCCCCCC3)CC2)c1=O
BRD-A04308630	COC(=O)C1=COC(O)C2C1CC=C2CO
BRD-K37130656	Clc1ccc(s1)C(=O)NC[C@H]1CN(C(=O)O1)c1ccc(cc1)N1CCOCC1=O
BRD-K59753853	OC(=O)CCc1c([nH]c2cc(Cl)cc(Cl)c12)C(=O)O
BRD-K57304726	O=C(OCCN1CCOCC1)C1(CCCCC1)c1ccccc1
BRD-K91601245	S=c1[nH]cnc2nc[nH]c12
BRD-K27450477	CCCCCC[C@@H]([C@@H](C)O)n1cnc2c(N)ncnc12
BRD-K32828673	CN1Cc2c3OCOc3ccc2[C@H]4[C@@H](O)Cc5cc6OCOc6cc5[C@H]41
BRD-K64881305	CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1nc2cc(Cl)ccc2c(=O)n1Cc1ccccc1
BRD-K43860855	NC(=N)NCc1cccc(I)c1
BRD-K37456065	FC(F)(F)Oc1ccc2N(Cc3ccc(cc3)-c3ccccc3)C(=O)C(=O)c2c1
BRD-A50764878	O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
BRD-K82795137	CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BRD-A69917777	CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C
BRD-K41868777	NCCCCCCNS(=O)(=O)c1cccc2ccccc12
BRD-A29644307	CN1CC(c2ccccc2)c2cccc(N)c2C1
BRD-K95402279	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CO
BRD-K09255212	Oc1c(I)cc(Cl)c2cccnc12
BRD-K91900765	Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1
BRD-K23369905	Clc1ccc(CO\N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
BRD-K10705233	COc1ccc2n(C(=O)c3cccc(Cl)c3Cl)c(C)c(CCN3CCOCC3)c2c1
BRD-K25991148	CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
BRD-A24381660	CC1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1
BRD-K79877282	Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1
BRD-A29322418	C[C@]12CCC3C(C=CC4=CC(=O)CC[C@]34C)C1CC[C@@]2(O)CCC(O)=O
BRD-K88868628	OC(=O)CI
BRD-K37206356	COc1cc(O)c2c(=O)c(O)c(oc2c1)c3ccc(O)c(O)c3
BRD-A71203467	COc1cc2CCN3Cc4c(OC)c(O)ccc4CC3c2cc1O
BRD-K51575138	NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1
BRD-A53131506	C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@H]2O
BRD-K33453211	C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1
BRD-K81128206	CC[N+](C)(C)c1cccc(O)c1
BRD-A84702196	CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O
BRD-K13927029	CC(=C\CO)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C
BRD-K66043364	COc1ccc2[C@@H](OC(=O)c2c1OC)[C@H]1N(C)CCc2cc3OCOc3c(OC)c12
BRD-K97056771	NC(=O)c1cccc(c1)-c1cc(Nc2ccc(OC(F)(F)F)cc2)ncn1
BRD-A96456596	CCCc1c(OCC(O)COc2ccc3c(oc(cc3=O)C(O)=O)c2CCC)ccc(C(C)=O)c1O
BRD-K51318897	COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1
